ST_CASE,YEAR,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10
481464,1995,0,9,0,10,0,0,0,0,0,0
481465,1995,0,0,0,0,0,0,0,0,0,0
481466,1995,0,0,0,0,0,0,0,12,0,16
481467,1995,0,0,0,0,0,0,0,0,0,0
481468,1995,0,22,0,0,0,0,0,0,0,14
481469,1995,6,9,0,19,8,3,21,10,26,24
481470,1995,23,13,21,29,22,13,25,25,27,15
481471,1995,0,0,0,0,0,0,0,0,8,0
481472,1995,17,7,9,0,0,19,0,0,0,2
481473,1995,15,15,15,15,15,15,15,15,15,15
481474,1995,0,0,0,6,0,0,0,0,0,0
481475,1995,0,0,0,0,0,0,0,0,0,0
481476,1995,24,12,21,10,12,0,19,5,9,0
481477,1995,26,26,26,26,26,26,26,26,26,26
481478,1995,14,14,14,14,14,14,14,14,14,14
481479,1995,0,8,7,0,0,0,0,6,0,17
481480,1995,0,0,0,19,0,0,23,19,28,19
481481,1995,6,0,0,0,10,0,13,0,7,0
481482,1995,15,15,15,15,15,15,15,15,15,15
481483,1995,0,0,0,0,0,0,0,0,0,0
481484,1995,0,0,0,0,0,0,0,0,18,0
481485,1995,17,15,0,6,0,21,0,0,0,0
481486,1995,24,24,24,24,24,24,24,24,24,24
481487,1995,34,34,34,34,34,34,34,34,34,34
481488,1995,0,0,0,0,0,0,0,0,0,0
481489,1995,34,29,0,0,0,0,0,14,0,0
481490,1995,14,14,14,14,14,15,14,14,14,14
481491,1995,0,0,0,15,0,0,0,0,0,0
481492,1995,10,23,0,0,0,27,0,0,5,0
481493,1995,0,0,0,0,0,20,0,24,0,0
481494,1995,6,6,6,6,6,6,6,6,6,6
481495,1995,0,0,0,0,0,0,16,0,0,0
481496,1995,18,0,0,0,0,0,0,0,0,0
481497,1995,0,0,0,0,0,0,0,0,0,0
481498,1995,17,6,6,6,6,6,6,6,6,6
481499,1995,0,0,0,0,19,19,0,0,8,0
481500,1995,0,0,0,0,0,0,0,0,0,0
481501,1995,16,16,16,16,16,16,16,16,16,16
481502,1995,17,17,17,17,17,17,17,17,17,17
481503,1995,12,0,0,0,0,0,0,0,0,0
481504,1995,29,0,9,0,0,0,0,0,0,0
481505,1995,17,16,22,17,20,23,26,0,0,16
481506,1995,0,0,0,0,0,0,0,0,0,0
481507,1995,25,25,25,13,22,4,19,0,18,11
481508,1995,0,0,0,0,0,3,0,0,0,0
481509,1995,0,15,0,0,0,0,0,0,0,0
481510,1995,0,0,0,0,6,0,7,0,4,2
481511,1995,23,23,23,23,23,23,23,23,23,23
481512,1995,0,10,0,0,0,0,0,0,0,0
481513,1995,26,26,26,26,26,26,26,26,26,26
481514,1995,22,13,9,28,5,8,16,21,15,8
481515,1995,0,0,0,0,0,0,0,0,0,0
481516,1995,3,3,3,3,3,3,3,3,3,3
481517,1995,0,0,0,0,0,0,0,0,0,0
481518,1995,0,0,0,0,0,0,0,0,0,0
481519,1995,0,0,0,0,0,0,0,0,0,0
481520,1995,19,19,19,19,19,19,19,19,19,19
481521,1995,20,20,20,20,20,20,20,20,20,20
481522,1995,0,0,0,0,0,0,0,0,0,0
481523,1995,2,2,2,2,2,2,2,2,2,2
481524,1995,0,0,0,0,0,0,0,0,0,0
481525,1995,17,24,0,11,13,23,21,25,34,22
481526,1995,0,0,0,0,0,0,10,0,0,0
481527,1995,0,0,0,0,0,0,0,0,0,0
481528,1995,1,1,1,1,1,1,1,1,1,1
481529,1995,6,6,6,6,6,6,6,6,6,6
481530,1995,0,0,0,0,11,0,0,0,0,0
481531,1995,19,19,19,19,19,19,19,19,19,19
481532,1995,0,16,0,15,35,0,3,15,0,18
481533,1995,22,22,22,22,22,22,22,22,22,22
481534,1995,0,0,0,0,0,0,0,0,0,0
481535,1995,16,16,16,16,16,16,16,16,16,16
481536,1995,0,0,0,24,0,10,11,7,13,5
481537,1995,0,0,0,0,0,0,0,0,0,0
481538,1995,12,12,12,12,12,12,12,12,12,12
481539,1995,17,17,17,17,17,17,17,17,17,17
481540,1995,0,0,0,0,0,0,0,0,0,0
481541,1995,18,0,15,0,27,22,0,28,15,16
481542,1995,4,4,4,4,4,4,4,4,4,4
481543,1995,0,0,0,0,0,0,0,0,0,0
481544,1995,12,0,20,0,0,0,0,0,8,7
481545,1995,0,0,0,0,0,0,0,0,0,0
481546,1995,0,0,0,0,11,0,0,20,2,0
481547,1995,0,28,22,13,0,17,20,21,0,0
481548,1995,19,17,14,10,0,0,0,0,15,13
481549,1995,0,0,0,0,0,0,0,0,0,0
481550,1995,16,16,16,16,16,16,16,16,16,16
481551,1995,20,17,17,17,17,24,17,18,17,17
481552,1995,20,5,21,27,35,7,20,16,26,30
481553,1995,8,8,8,8,8,8,8,8,8,8
481554,1995,20,20,20,20,20,20,20,20,20,20
481555,1995,17,17,17,17,17,17,17,17,17,17
481556,1995,24,24,24,24,24,24,24,24,24,24
481557,1995,0,0,5,0,8,0,0,16,0,13
481558,1995,7,7,9,19,11,7,20,7,16,15
481559,1995,29,0,11,0,0,0,0,0,0,0
481560,1995,0,0,0,0,0,0,0,0,0,0
481561,1995,0,0,0,0,0,0,0,0,0,0
481562,1995,19,19,19,19,19,19,19,19,19,19
481563,1995,0,0,0,0,0,0,0,0,0,11
481564,1995,0,16,0,11,0,0,0,0,0,30
481565,1995,19,19,14,25,16,0,14,17,13,22
481567,1995,6,6,6,6,6,6,6,6,6,6
481568,1995,0,0,0,0,0,0,0,0,0,0
481569,1995,6,6,11,0,13,10,5,20,17,20
481570,1995,0,0,0,0,0,0,0,0,0,0
481571,1995,9,9,9,9,9,9,9,9,9,9
481572,1995,24,8,27,21,20,21,17,12,9,13
481573,1995,0,0,0,0,0,21,15,19,0,0
481574,1995,0,0,0,0,0,0,0,0,26,0
481575,1995,37,0,0,0,0,0,0,0,26,0
481576,1995,0,0,0,0,0,0,0,0,0,0
481577,1995,0,0,0,0,0,0,0,0,0,0
481578,1995,0,0,0,0,0,0,0,0,0,0
481579,1995,0,0,0,0,0,0,0,0,0,0
481580,1995,0,6,0,0,8,0,0,20,0,0
481581,1995,11,15,21,23,27,31,0,17,12,12
481582,1995,0,0,0,0,0,0,0,8,0,0
481583,1995,0,8,0,0,16,0,0,0,0,0
481584,1995,0,0,0,0,0,25,0,16,0,0
481585,1995,5,0,0,0,0,0,0,0,0,0
481586,1995,0,0,0,0,0,0,0,0,0,0
481587,1995,24,13,18,17,8,24,18,0,27,32
481588,1995,0,22,4,24,18,14,13,25,9,25
481589,1995,13,13,13,13,22,13,13,13,13,13
481590,1995,24,24,24,24,24,24,24,24,24,24
481591,1995,18,19,28,15,21,19,0,12,11,23
481592,1995,13,13,13,13,13,13,13,13,13,13
481593,1995,0,16,0,16,0,20,9,0,0,0
481594,1995,19,23,25,0,0,21,0,0,18,0
481595,1995,44,14,19,3,7,11,7,8,8,9
481596,1995,0,0,0,0,0,0,0,0,0,0
481597,1995,20,20,20,20,20,20,20,20,20,20
481598,1995,10,10,10,10,10,10,10,10,10,10
481599,1995,33,33,33,33,33,33,33,33,33,33
481600,1995,14,14,14,16,14,14,14,20,14,14
481601,1995,0,0,0,0,0,0,0,0,0,0
481602,1995,14,14,14,14,14,14,14,14,14,14
481603,1995,0,0,0,0,0,0,0,0,0,0
481604,1995,13,13,13,13,13,13,13,13,13,13
481605,1995,0,0,0,0,9,0,0,13,7,4
481606,1995,0,0,0,0,0,0,0,0,8,0
481607,1995,23,23,23,23,23,23,23,23,23,23
481608,1995,0,29,0,14,24,0,13,25,0,19
481609,1995,0,0,0,0,0,0,0,0,0,0
481610,1995,0,0,0,0,0,0,0,0,0,0
481611,1995,0,31,0,0,0,0,0,0,0,0
481612,1995,11,6,0,19,11,13,12,11,20,23
481613,1995,2,2,2,2,2,2,2,2,2,2
481614,1995,0,0,0,0,0,0,0,0,0,0
481615,1995,17,29,20,27,5,13,12,11,7,23
481616,1995,0,0,0,0,0,0,0,0,0,0
481617,1995,25,17,0,9,14,18,21,33,15,13
481618,1995,28,28,28,28,28,28,28,28,28,28
481619,1995,0,0,11,0,0,0,0,0,0,0
481620,1995,0,0,0,0,0,13,9,6,20,0
481621,1995,21,21,21,21,21,21,21,21,21,21
481622,1995,0,0,0,0,0,0,0,0,0,0
481623,1995,0,0,0,0,0,0,0,18,0,0
481624,1995,1,1,1,1,1,1,1,1,1,1
481625,1995,9,9,15,3,10,16,15,12,12,24
481626,1995,0,0,9,0,0,13,20,9,0,0
481627,1995,0,0,0,0,0,0,0,0,0,5
481628,1995,19,19,19,19,19,19,19,19,19,19
481629,1995,18,0,15,0,3,0,0,17,21,17
481630,1995,11,11,11,11,11,11,11,11,11,11
481631,1995,0,0,0,0,0,0,0,0,14,0
481632,1995,29,13,16,8,22,14,8,25,32,7
481633,1995,17,15,15,21,22,7,24,14,25,7
481634,1995,14,14,14,14,14,14,14,14,14,14
481635,1995,16,16,16,16,16,16,16,16,16,16
481636,1995,4,9,21,11,7,16,17,6,0,22
481637,1995,0,0,0,0,0,6,0,0,0,0
481638,1995,32,32,32,32,32,32,32,32,32,32
481639,1995,0,3,10,14,19,12,10,16,23,14
481640,1995,18,18,18,18,18,18,18,18,18,18
481641,1995,13,13,13,13,13,13,13,13,13,13
481642,1995,0,0,0,0,0,0,0,18,0,0
481643,1995,7,11,30,21,17,25,0,27,13,13
481644,1995,0,0,0,0,0,0,0,0,0,0
481645,1995,0,14,0,0,0,11,3,13,0,0
481646,1995,0,0,0,0,0,0,0,0,0,0
481647,1995,0,0,0,0,0,0,0,0,0,0
481648,1995,0,0,0,0,0,0,0,0,0,0
481649,1995,0,0,15,13,0,22,0,0,0,22
481650,1995,0,0,13,0,8,0,0,13,0,0
481651,1995,0,9,0,0,20,0,0,0,0,0
481652,1995,0,0,0,26,29,29,5,18,0,0
481653,1995,0,0,0,0,0,0,0,0,0,0
481654,1995,0,22,0,19,9,0,14,0,0,26
481655,1995,0,0,0,0,0,0,0,0,0,0
481656,1995,0,0,0,0,0,0,0,0,0,0
481657,1995,0,0,0,0,0,0,0,6,0,0
481658,1995,0,0,0,0,0,0,0,0,0,0
481659,1995,0,0,0,0,0,10,0,0,0,0
481660,1995,0,0,0,0,0,0,0,0,0,0
481661,1995,8,0,0,12,0,0,0,0,0,0
481662,1995,17,0,0,0,19,0,14,0,33,27
481663,1995,0,0,0,0,0,0,0,0,0,0
481664,1995,0,0,23,19,37,5,0,19,0,15
481665,1995,0,0,0,0,0,0,0,0,0,0
481666,1995,0,0,0,0,0,0,0,0,8,0
481667,1995,0,0,0,10,0,0,0,0,0,0
481668,1995,17,4,15,9,9,16,15,7,4,10
481669,1995,0,0,0,0,0,18,0,0,0,0
481670,1995,0,0,0,0,0,0,0,0,0,0
481671,1995,0,0,0,0,0,0,0,0,0,0
481672,1995,0,0,0,0,0,0,0,0,0,0
481673,1995,11,11,11,11,11,11,11,11,11,11
481674,1995,24,24,24,24,24,24,24,24,24,24
481675,1995,7,7,7,7,7,7,7,7,7,7
481676,1995,3,3,3,3,3,3,3,3,3,3
481677,1995,0,0,0,0,0,0,0,0,0,0
481678,1995,30,30,30,30,30,30,30,30,30,30
481679,1995,14,0,21,0,0,0,9,0,13,0
481680,1995,18,17,15,17,24,5,22,0,0,15
481681,1995,0,0,0,0,14,0,27,0,0,0
481682,1995,13,24,5,0,25,0,0,29,16,0
481683,1995,6,0,0,8,0,13,0,27,0,13
481684,1995,21,27,16,20,11,22,32,9,30,14
481685,1995,0,0,0,0,8,0,0,0,0,0
481686,1995,20,20,20,20,20,20,20,20,20,20
481687,1995,0,0,0,20,11,0,12,0,0,8
481688,1995,15,15,15,15,15,15,15,15,15,15
481689,1995,0,0,0,17,0,0,0,0,0,8
481690,1995,0,0,0,0,0,0,0,0,0,0
481691,1995,0,0,0,0,0,0,0,0,0,0
481692,1995,29,29,29,29,29,29,29,29,29,29
481693,1995,24,24,24,24,24,24,24,24,24,24
481694,1995,12,30,18,26,19,47,22,25,17,5
481695,1995,0,19,0,0,0,0,0,0,0,0
481696,1995,0,0,0,0,0,0,0,0,0,0
481697,1995,25,5,0,0,0,14,0,0,13,9
481698,1995,0,0,0,11,0,0,0,15,19,0
481699,1995,15,15,15,15,15,15,15,15,15,15
481700,1995,0,0,0,0,0,0,0,0,0,0
481701,1995,0,0,0,0,0,7,0,0,0,0
481702,1995,2,2,2,2,2,2,2,2,2,2
481703,1995,0,0,10,0,20,0,0,0,22,0
481704,1995,21,21,21,21,21,21,21,21,21,21
481705,1995,0,0,0,0,0,29,0,0,0,0
481706,1995,0,0,9,35,0,0,0,24,0,7
481707,1995,0,0,0,14,0,0,0,0,0,0
481708,1995,0,0,0,0,0,0,0,0,0,0
481709,1995,23,23,23,23,23,23,23,23,23,23
481710,1995,0,0,0,7,0,0,0,0,0,0
481711,1995,22,22,22,22,22,22,22,22,22,22
481712,1995,0,7,0,0,9,0,0,0,4,0
481713,1995,22,23,0,5,13,26,13,0,22,17
481714,1995,0,0,0,0,0,0,0,0,0,0
481715,1995,13,13,13,13,13,13,13,13,13,13
481716,1995,14,14,14,14,14,14,14,14,14,14
481717,1995,17,9,20,22,13,9,15,20,28,9
481718,1995,0,0,0,0,15,0,0,0,0,0
481719,1995,0,0,0,0,0,17,0,0,0,0
481720,1995,17,23,5,12,30,22,14,17,0,24
481721,1995,0,0,0,0,0,0,0,0,0,0
481722,1995,24,0,0,0,0,0,36,0,11,0
481723,1995,0,31,0,21,26,0,0,13,0,0
481724,1995,23,23,23,23,23,23,23,23,23,23
481725,1995,0,0,0,0,0,0,0,0,0,0
481726,1995,0,0,0,0,0,0,0,0,0,0
481727,1995,0,0,14,26,13,0,0,0,0,0
481728,1995,0,0,16,0,10,5,10,0,0,0
481729,1995,8,0,6,0,0,0,14,0,0,0
481730,1995,15,15,15,15,15,15,15,15,15,15
481731,1995,13,16,19,21,0,0,7,7,0,0
481732,1995,11,11,11,11,11,11,11,11,11,11
481733,1995,0,0,17,20,12,4,0,6,16,0
481734,1995,2,2,2,2,2,2,2,2,2,2
481735,1995,0,0,15,11,3,0,6,20,0,19
481736,1995,0,0,0,0,0,0,0,0,0,0
481737,1995,2,2,2,2,2,2,2,2,2,2
481738,1995,24,24,24,24,24,24,24,24,24,24
481739,1995,0,0,17,5,0,25,0,0,0,11
481740,1995,0,0,0,6,0,0,0,0,0,0
481741,1995,0,9,0,0,23,0,13,37,0,22
481742,1995,20,20,20,20,20,20,20,20,20,20
481743,1995,0,0,0,0,0,0,0,0,0,0
481744,1995,0,18,0,27,34,40,9,14,24,21
481745,1995,12,12,12,12,12,12,12,12,12,12
481746,1995,13,0,0,0,0,11,0,23,8,0
481747,1995,0,0,0,0,0,0,0,0,0,0
481748,1995,21,1,1,1,1,1,1,1,1,2
481749,1995,0,0,0,0,0,0,0,30,0,0
481750,1995,0,0,0,0,26,0,0,12,0,0
481751,1995,0,0,0,0,0,0,0,0,0,0
481752,1995,14,16,27,23,21,7,16,19,27,0
481753,1995,0,0,0,0,0,0,0,0,0,0
481754,1995,25,36,15,9,25,32,24,21,20,16
481755,1995,0,0,0,0,0,0,0,0,0,0
481756,1995,6,0,13,0,0,0,0,0,0,0
481757,1995,11,31,0,9,0,0,0,0,0,5
481758,1995,0,5,0,0,0,9,0,7,0,0
481759,1995,0,0,0,0,0,0,0,0,0,0
481760,1995,20,13,28,15,14,0,23,5,17,6
481761,1995,20,31,16,16,20,18,18,20,34,4
481762,1995,0,0,0,0,0,0,0,0,0,0
481763,1995,0,0,14,36,0,0,19,15,0,0
481764,1995,19,0,0,0,0,0,0,10,0,15
481765,1995,28,0,10,23,0,0,22,0,0,0
481766,1995,0,18,13,14,0,11,32,8,16,31
481767,1995,15,15,12,6,0,5,0,11,7,7
481768,1995,22,33,8,6,14,0,16,0,26,13
481769,1995,11,0,0,37,0,10,0,0,0,0
481770,1995,3,13,2,4,14,7,11,19,17,12
481771,1995,0,0,0,0,0,0,0,0,0,14
481772,1995,0,0,0,0,0,0,0,0,0,0
481773,1995,0,0,0,10,0,13,0,0,0,0
481774,1995,16,16,16,16,16,16,16,16,16,16
481775,1995,24,17,23,16,24,25,7,10,24,22
481776,1995,18,18,18,18,18,18,18,18,18,18
481777,1995,0,0,0,0,0,11,0,0,4,0
481778,1995,0,0,0,0,0,0,0,0,10,0
481779,1995,23,12,0,15,0,18,13,27,2,31
481780,1995,13,0,26,11,0,26,10,22,0,8
481781,1995,5,8,12,12,19,10,0,7,6,8
481782,1995,0,0,0,0,0,0,0,0,0,0
481783,1995,9,10,12,8,6,0,12,11,16,14
481784,1995,0,13,5,27,10,0,11,0,0,0
481785,1995,0,0,0,0,0,0,0,0,0,0
481786,1995,2,2,2,2,2,2,2,2,2,2
481787,1995,0,0,0,0,0,0,0,0,0,0
481788,1995,14,14,14,14,14,14,14,14,14,14
481789,1995,22,22,22,22,22,22,22,22,22,22
481790,1995,0,0,0,0,0,0,0,0,0,0
481791,1995,0,0,0,0,0,0,0,0,0,0
481792,1995,0,0,0,20,0,0,14,11,0,0
481793,1995,0,0,0,0,0,0,0,0,0,0
481794,1995,0,0,0,12,10,0,0,0,0,0
481795,1995,0,0,0,0,0,0,0,0,0,0
481796,1995,0,0,0,0,0,0,16,0,0,0
481797,1995,18,19,16,20,12,15,14,14,24,6
481798,1995,2,17,0,0,0,0,19,14,0,14
481799,1995,0,8,0,0,0,12,4,0,10,23
481800,1995,0,26,0,35,0,13,9,0,8,0
481801,1995,0,0,0,0,0,0,2,0,15,0
481802,1995,0,0,0,0,0,0,0,0,0,0
481803,1995,11,11,11,11,11,11,11,11,11,11
481804,1995,0,0,0,0,0,0,0,0,0,0
481805,1995,0,0,0,0,0,0,0,0,0,0
481806,1995,12,18,12,12,14,19,19,19,14,33
481807,1995,0,0,0,0,0,0,0,0,0,38
481808,1995,0,0,0,0,0,0,0,0,0,0
481809,1995,9,19,6,12,16,17,23,9,7,6
481810,1995,0,0,10,0,0,0,0,0,0,0
481811,1995,8,18,23,6,13,8,7,0,16,10
481812,1995,9,0,23,0,0,22,3,0,0,0
481813,1995,0,0,0,0,0,0,0,0,0,0
481814,1995,13,17,0,0,0,31,17,0,16,0
481815,1995,13,13,13,13,13,13,13,13,13,13
481816,1995,16,16,16,16,16,16,16,16,16,16
481817,1995,16,0,6,0,27,27,0,27,18,22
481818,1995,17,0,27,20,16,27,7,28,26,0
481819,1995,0,0,0,0,0,0,0,0,0,0
481820,1995,0,0,0,0,0,0,0,0,0,0
481821,1995,19,11,10,19,29,27,14,25,22,34
481822,1995,11,8,15,20,16,0,55,26,23,19
481823,1995,0,0,0,0,0,0,0,0,0,0
481824,1995,0,0,0,0,0,0,0,0,0,0
481825,1995,13,13,13,13,13,13,13,13,13,13
481826,1995,8,12,5,0,0,0,0,0,6,0
481827,1995,8,0,0,0,6,7,0,0,0,11
481828,1995,0,0,0,0,0,0,0,0,0,0
481829,1995,0,0,0,0,0,0,0,0,0,0
481830,1995,0,0,0,0,0,0,0,0,0,0
481831,1995,33,33,33,33,33,33,33,33,33,33
481832,1995,0,0,0,0,0,0,0,0,0,0
481833,1995,0,0,0,0,0,0,0,0,0,0
481834,1995,13,0,0,0,0,0,0,0,0,25
481835,1995,0,10,0,10,0,0,0,0,0,0
481836,1995,0,19,0,14,0,0,18,4,0,20
481837,1995,13,13,13,13,13,13,13,13,13,13
481838,1995,2,2,2,2,2,2,2,2,2,2
481839,1995,0,0,5,0,0,0,16,11,33,0
481840,1995,0,0,0,0,0,0,0,0,0,0
481841,1995,26,26,26,26,26,26,26,26,26,26
481842,1995,18,16,14,11,21,33,21,39,26,30
481843,1995,19,10,19,19,29,18,25,12,14,16
481844,1995,7,7,7,7,7,7,7,7,7,7
481845,1995,29,29,29,29,29,29,29,29,29,29
481846,1995,0,13,18,21,7,21,28,19,40,14
481847,1995,0,0,0,0,0,17,0,0,0,14
481848,1995,13,13,13,13,13,13,13,13,13,13
481849,1995,16,16,16,16,16,16,16,16,16,16
481850,1995,0,0,0,0,0,0,0,0,0,0
481851,1995,0,0,0,0,0,0,0,0,0,0
481852,1995,7,7,7,7,7,7,7,7,7,7
481853,1995,22,18,27,11,26,18,0,26,10,15
481854,1995,5,5,5,5,5,5,5,5,5,5
481855,1995,22,22,22,22,22,22,22,22,22,22
481856,1995,13,3,15,12,28,26,14,15,17,12
481857,1995,0,23,0,0,7,0,0,0,0,11
481858,1995,16,16,16,16,16,16,16,16,16,16
481859,1995,21,21,21,21,21,21,21,21,21,21
481860,1995,16,0,0,0,6,0,0,0,0,0
481861,1995,0,0,0,12,0,0,0,0,5,0
481862,1995,30,30,30,30,30,30,30,30,30,30
481863,1995,0,0,28,0,0,0,0,0,0,0
481864,1995,10,23,0,0,0,0,0,0,0,0
481865,1995,8,17,33,8,8,8,15,8,15,15
481866,1995,0,7,0,0,0,0,0,0,0,10
481867,1995,10,10,10,10,10,10,10,10,10,10
481868,1995,3,3,3,3,3,3,3,3,3,3
481869,1995,0,0,0,0,0,20,0,0,0,0
481870,1995,0,0,0,0,0,0,0,0,0,0
481871,1995,0,0,0,0,0,0,7,0,0,0
481872,1995,0,0,0,0,42,0,0,0,0,0
481873,1995,0,0,0,11,0,0,0,0,0,0
481874,1995,25,0,26,30,29,27,12,23,29,22
481875,1995,0,0,0,0,0,0,9,0,0,6
481876,1995,21,21,21,21,21,21,21,21,21,21
481877,1995,0,0,24,23,26,21,0,0,19,0
481878,1995,22,12,5,24,12,22,11,14,19,4
481879,1995,27,27,27,27,27,27,27,27,27,27
481880,1995,17,17,17,17,17,17,17,17,17,17
481881,1995,0,0,0,0,0,0,20,0,0,0
481882,1995,11,30,14,3,26,0,0,19,12,0
481883,1995,16,16,16,16,16,16,16,16,16,16
481884,1995,4,4,12,4,18,4,4,17,15,4
481885,1995,16,16,16,16,16,16,16,16,16,16
481886,1995,26,26,26,26,26,26,26,26,26,26
481887,1995,0,0,3,0,0,0,0,0,0,13
481888,1995,41,41,41,41,41,41,41,41,41,41
481889,1995,0,0,0,0,0,0,0,0,0,0
481890,1995,15,15,15,15,15,15,15,15,15,15
481891,1995,0,0,0,0,17,0,14,0,0,0
481892,1995,0,7,8,0,0,0,0,7,0,0
481893,1995,5,0,30,17,18,11,0,15,10,0
481894,1995,0,0,0,0,0,0,0,0,0,0
481895,1995,24,24,24,24,24,24,24,24,24,24
481896,1995,0,0,0,0,0,0,0,7,0,0
481897,1995,0,0,0,0,0,0,0,0,0,0
481898,1995,21,21,21,21,21,21,21,21,21,21
481899,1995,0,16,0,9,0,0,0,0,9,0
481900,1995,8,8,8,8,8,8,8,8,8,8
481901,1995,24,24,24,24,24,24,24,24,24,24
481902,1995,0,0,0,0,0,0,0,0,0,0
481903,1995,0,0,0,0,0,0,0,0,0,0
481904,1995,0,0,0,0,0,0,0,0,0,0
481905,1995,17,17,17,17,17,17,17,17,17,17
481906,1995,18,18,18,18,18,18,18,18,18,18
481907,1995,0,0,0,0,0,0,0,0,0,0
481908,1995,0,0,0,0,0,0,0,0,0,0
481909,1995,0,0,0,0,0,0,0,0,0,0
481910,1995,19,19,19,19,19,19,19,19,19,19
481911,1995,0,0,0,4,0,0,0,0,0,0
481912,1995,0,0,0,0,0,0,0,0,0,0
481913,1995,10,10,10,10,10,10,10,10,10,10
481914,1995,0,0,0,0,0,0,0,0,0,0
481915,1995,8,0,12,33,28,15,0,0,0,0
481916,1995,0,23,19,0,23,13,24,20,35,18
481917,1995,0,0,4,20,13,12,18,24,18,22
481918,1995,0,24,21,0,30,0,0,0,0,9
481919,1995,0,0,0,0,0,0,0,0,0,0
481920,1995,0,0,18,0,23,0,14,0,10,23
481921,1995,25,25,25,25,25,25,25,25,25,25
481922,1995,26,19,11,16,13,0,13,23,21,13
481923,1995,2,2,2,2,2,2,2,2,2,2
481924,1995,5,5,5,5,5,5,5,5,5,5
481925,1995,26,11,0,0,0,0,21,0,0,0
481926,1995,0,38,8,0,0,33,0,6,21,19
481927,1995,14,0,29,0,0,13,17,12,7,0
481928,1995,0,0,0,0,0,0,0,0,0,0
481929,1995,0,0,0,0,0,0,0,0,0,0
481930,1995,0,0,0,0,0,0,9,0,0,0
481931,1995,28,28,28,28,28,28,28,28,28,28
481932,1995,16,16,16,16,16,16,16,16,16,16
481933,1995,17,17,17,17,17,17,17,17,17,17
481934,1995,0,0,0,0,10,0,11,0,8,0
481935,1995,12,12,12,12,12,12,12,12,12,12
481936,1995,0,0,17,0,7,0,0,11,24,13
481937,1995,4,4,4,4,4,4,4,4,4,4
481938,1995,8,8,8,8,8,8,8,8,8,8
481939,1995,0,34,0,0,7,0,0,0,0,8
481940,1995,0,0,0,0,0,0,0,25,0,0
481941,1995,0,0,0,0,16,0,0,0,17,0
481942,1995,0,0,0,10,0,0,0,0,0,0
481943,1995,20,21,9,18,0,0,17,9,12,0
481944,1995,0,0,0,0,0,0,0,0,0,0
481945,1995,8,8,8,8,8,8,8,8,8,8
481946,1995,0,0,0,18,0,0,0,0,0,0
481947,1995,0,0,0,0,0,0,0,0,0,0
481948,1995,0,0,0,12,0,0,22,0,21,0
481949,1995,0,11,29,3,9,10,4,5,9,8
481950,1995,0,0,0,0,0,10,0,0,0,0
481951,1995,3,3,3,3,3,3,3,3,3,3
481952,1995,25,0,0,25,12,9,0,0,15,14
481953,1995,0,0,0,0,0,0,0,0,0,0
481954,1995,0,0,0,13,0,0,0,0,0,0
481955,1995,0,0,12,14,0,16,11,36,7,24
481956,1995,0,0,0,0,0,11,0,0,0,0
481957,1995,0,0,0,0,0,0,0,0,0,0
481958,1995,0,14,0,0,0,0,0,0,0,0
481959,1995,17,7,26,16,24,0,15,4,0,18
481960,1995,41,33,10,13,9,19,14,14,17,27
481961,1995,0,0,0,0,0,0,0,0,0,0
481962,1995,0,0,0,0,0,0,0,0,0,0
481963,1995,0,0,0,0,0,0,0,0,0,0
481964,1995,19,19,19,19,19,19,21,20,19,19
481965,1995,0,0,0,0,0,0,0,0,0,0
481966,1995,14,0,0,0,0,0,0,0,0,0
481967,1995,0,0,11,20,0,0,0,26,0,0
481968,1995,0,0,0,0,0,0,0,0,0,0
481969,1995,0,6,10,0,13,14,7,11,3,0
481970,1995,0,0,18,20,0,26,15,18,10,7
481971,1995,16,16,16,16,16,16,16,16,16,16
481972,1995,20,20,20,20,20,20,20,20,20,20
481973,1995,0,0,0,0,0,0,0,3,0,7
481974,1995,0,0,0,0,0,0,0,0,0,0
481975,1995,17,14,16,0,0,0,0,0,28,0
481976,1995,12,12,12,12,12,12,12,12,12,12
481977,1995,14,14,14,14,14,14,14,14,14,14
481978,1995,14,14,14,14,14,14,14,14,14,14
481979,1995,32,0,0,11,29,0,0,12,0,42
481980,1995,0,0,0,0,0,15,0,0,0,0
481981,1995,0,21,11,0,6,0,10,14,6,0
481982,1995,8,0,0,28,0,0,0,13,0,0
481983,1995,0,0,0,0,0,0,0,0,0,0
481984,1995,11,11,11,11,11,11,11,11,11,11
481985,1995,0,9,14,28,16,28,15,25,0,9
481986,1995,0,0,0,0,0,0,0,0,0,0
481987,1995,0,0,0,0,0,0,0,0,0,0
481988,1995,0,0,0,21,0,11,0,0,11,0
481989,1995,17,17,17,17,17,17,17,17,17,17
481990,1995,9,0,0,0,0,0,27,8,0,0
481991,1995,0,0,0,0,0,0,0,0,0,0
481992,1995,20,20,19,11,17,28,16,13,25,14
481993,1995,21,21,21,21,21,21,21,21,21,21
481994,1995,0,0,16,18,0,0,17,5,0,0
481995,1995,0,0,17,0,0,15,0,0,0,0
481996,1995,0,0,0,0,0,0,0,0,0,0
481997,1995,0,0,0,34,0,0,0,14,0,10
481998,1995,0,10,15,0,0,0,0,0,0,0
481999,1995,0,0,0,0,0,0,0,0,8,0
482000,1995,17,0,0,11,21,7,0,6,0,0
