ST_CASE,YEAR,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10
10539,1990,0,0,0,0,0,11,0,0,0,0
10540,1990,19,19,19,19,19,19,19,19,19,19
10541,1990,14,14,14,14,14,14,14,14,14,14
10542,1990,6,14,14,16,11,6,29,0,11,19
10543,1990,29,24,4,0,10,8,26,10,14,10
10544,1990,1,1,1,1,1,1,1,1,1,1
10545,1990,0,14,0,0,0,0,3,33,0,0
10546,1990,15,15,15,15,15,15,16,15,15,17
10547,1990,15,10,13,24,37,31,18,28,16,17
10548,1990,25,25,25,25,25,25,25,25,25,25
10549,1990,0,0,0,0,0,22,0,0,0,0
10550,1990,23,23,23,23,23,23,23,23,23,23
10552,1990,0,0,0,0,0,0,0,0,0,0
10553,1990,0,0,0,0,0,0,0,0,0,0
10554,1990,24,20,10,26,23,29,20,29,21,23
10555,1990,0,0,0,0,0,0,0,0,0,0
10556,1990,18,0,15,25,28,0,0,0,0,9
10557,1990,0,0,0,0,0,0,0,0,0,15
10558,1990,5,15,0,11,0,0,0,0,0,0
10559,1990,0,0,0,0,0,0,0,0,0,0
10560,1990,0,0,0,0,0,0,0,0,0,0
10561,1990,22,25,21,28,42,7,21,12,15,8
10562,1990,0,0,0,0,0,0,0,0,30,0
10563,1990,0,0,0,0,0,0,0,0,0,15
10564,1990,33,33,33,33,33,33,33,33,33,33
10565,1990,0,0,0,0,0,0,0,10,0,0
10566,1990,10,10,0,0,23,3,0,23,7,0
10567,1990,22,24,22,14,35,0,17,22,8,19
10568,1990,0,0,0,0,0,0,0,9,0,0
10569,1990,0,0,0,0,0,0,0,0,7,0
10570,1990,0,0,0,0,0,0,0,0,0,9
10571,1990,0,6,21,8,0,10,0,5,0,0
10572,1990,12,12,12,12,12,12,12,12,12,12
10573,1990,0,0,0,0,0,0,0,0,0,0
10574,1990,1,1,1,1,1,1,1,1,1,1
10575,1990,0,0,0,0,0,0,0,0,0,0
10576,1990,0,0,0,0,0,0,0,6,0,0
10577,1990,0,0,0,6,0,0,7,0,0,0
10578,1990,13,17,25,14,17,12,26,0,8,13
10579,1990,15,10,24,18,10,0,9,10,0,17
10580,1990,16,16,16,16,16,16,16,16,16,16
10581,1990,8,0,0,17,0,0,21,0,0,0
10582,1990,0,0,0,0,0,0,0,0,0,0
10583,1990,0,0,0,0,0,0,0,0,0,0
10584,1990,14,14,14,14,14,14,14,14,14,14
10585,1990,29,24,33,9,36,27,26,12,37,0
10586,1990,25,11,35,20,16,19,0,22,7,22
10587,1990,0,0,0,0,0,0,0,0,0,0
10588,1990,33,33,33,33,33,33,33,33,33,33
10589,1990,0,0,12,27,0,0,0,0,14,0
10590,1990,0,0,0,0,0,0,0,0,0,0
10591,1990,0,7,17,9,11,0,13,0,0,0
10592,1990,31,25,18,30,19,22,17,19,16,7
10593,1990,32,32,32,32,32,32,32,32,32,32
10594,1990,18,22,17,26,0,20,0,19,19,0
10595,1990,18,21,0,0,0,0,0,0,0,0
10596,1990,31,27,2,22,14,18,31,17,17,6
10597,1990,18,18,18,18,18,18,18,18,18,18
10598,1990,11,0,0,0,0,21,0,0,14,0
10599,1990,0,0,0,0,0,0,0,0,0,0
10600,1990,0,17,0,0,0,11,0,0,0,0
10601,1990,18,12,12,18,21,16,11,17,18,12
10602,1990,12,13,10,23,24,7,21,14,10,16
10604,1990,10,17,25,20,24,31,13,20,15,0
10605,1990,0,0,0,0,0,35,0,0,0,0
10606,1990,11,11,11,11,11,11,11,11,11,11
10607,1990,21,21,21,21,21,21,21,21,21,21
10608,1990,14,14,14,14,14,14,14,14,14,14
10609,1990,7,7,7,7,7,7,7,7,7,7
10610,1990,0,0,0,0,0,0,0,0,0,0
10611,1990,13,12,12,28,27,21,19,19,22,10
10612,1990,9,26,21,7,7,11,31,22,13,0
10613,1990,0,0,0,0,0,0,0,0,0,0
10614,1990,22,7,7,12,14,22,9,28,19,7
10615,1990,24,17,0,11,11,0,23,26,0,0
10616,1990,13,11,12,20,4,4,0,27,14,20
10617,1990,15,15,15,15,15,15,15,15,15,15
10618,1990,0,0,0,0,0,0,0,0,0,0
10619,1990,0,10,0,24,0,21,0,14,12,19
10620,1990,13,0,21,0,0,0,0,15,0,0
10621,1990,0,0,6,14,29,16,15,34,17,0
10622,1990,15,13,22,40,0,26,0,15,24,25
10623,1990,34,34,34,34,34,34,34,34,34,34
10624,1990,9,15,8,2,0,0,0,0,7,15
10625,1990,0,0,0,0,0,0,0,0,0,18
10626,1990,6,0,0,0,0,0,0,0,0,0
10627,1990,25,25,25,25,25,25,25,25,25,25
10628,1990,32,32,32,32,32,32,32,32,32,32
10629,1990,17,17,17,17,17,17,17,17,17,17
10630,1990,0,0,0,0,17,0,0,0,0,0
10631,1990,13,13,16,16,15,20,18,25,12,24
10632,1990,0,0,0,0,0,0,0,0,0,0
10633,1990,2,0,0,0,0,0,0,0,16,0
10634,1990,16,22,14,11,32,17,6,24,27,14
10635,1990,0,0,0,0,0,0,0,0,0,0
10636,1990,0,0,10,0,0,0,0,0,0,0
10637,1990,0,0,0,0,0,0,0,0,0,0
10638,1990,24,19,13,31,36,16,26,15,21,26
10639,1990,21,0,0,0,27,0,5,0,0,0
10640,1990,0,0,0,0,0,0,0,0,0,0
10641,1990,0,0,0,0,0,0,0,0,0,0
10642,1990,0,0,0,0,0,0,0,0,0,10
10643,1990,0,0,0,0,0,0,0,0,0,0
10644,1990,20,28,17,18,17,28,18,17,17,19
10645,1990,5,5,5,5,5,5,5,5,5,5
10646,1990,35,27,12,20,24,26,22,18,22,17
10647,1990,0,0,0,0,0,0,0,0,7,24
10648,1990,0,0,14,17,21,7,21,0,5,17
10649,1990,0,12,0,34,0,0,0,0,17,0
10650,1990,16,16,16,16,16,16,16,16,16,16
10651,1990,0,0,0,9,0,0,0,0,0,0
10652,1990,21,21,21,21,21,21,21,21,21,21
10653,1990,0,0,0,0,0,0,0,0,0,0
10654,1990,23,26,13,36,25,24,28,20,0,14
10655,1990,16,17,0,15,0,7,23,15,25,20
10656,1990,0,11,0,0,0,0,0,0,0,0
10657,1990,24,11,40,27,25,11,14,12,14,34
10658,1990,0,0,0,0,0,0,0,0,0,0
10659,1990,5,0,0,0,0,0,0,0,0,0
10660,1990,0,0,7,0,0,0,0,7,0,0
10661,1990,29,21,0,15,18,16,0,0,13,15
10662,1990,0,0,0,0,5,0,0,0,9,7
10663,1990,16,16,16,16,16,16,16,16,16,16
10664,1990,0,0,0,0,0,0,0,0,0,0
10665,1990,0,0,0,0,0,0,0,0,0,14
10666,1990,19,22,0,0,0,14,0,0,2,23
10667,1990,15,19,16,31,26,23,10,11,15,13
10668,1990,0,11,0,15,0,14,0,26,14,5
10669,1990,0,0,0,0,0,0,0,0,0,0
10670,1990,0,0,0,0,22,0,0,12,16,0
10671,1990,0,0,0,0,23,0,0,0,0,17
10672,1990,3,3,17,3,3,3,3,3,3,3
10673,1990,0,0,0,0,0,0,23,0,0,0
10674,1990,0,0,13,0,0,0,0,0,0,0
10675,1990,0,0,0,0,0,0,0,0,0,0
10676,1990,0,0,0,0,6,0,0,0,12,0
10677,1990,0,0,0,0,0,0,0,0,0,0
10678,1990,12,0,24,11,11,7,14,15,20,14
10679,1990,23,29,14,18,28,20,23,21,0,14
10680,1990,0,0,0,0,18,0,20,28,11,0
10681,1990,0,21,48,17,18,16,13,37,8,18
10682,1990,22,12,16,15,13,7,0,8,0,22
10683,1990,14,0,11,10,30,30,29,12,20,13
10684,1990,0,0,0,0,0,0,6,0,0,0
10685,1990,12,12,8,6,14,29,18,10,9,19
10686,1990,0,0,0,0,0,0,0,0,0,0
10687,1990,14,0,0,0,0,0,0,0,0,20
10688,1990,0,0,0,0,8,0,0,0,14,0
10690,1990,36,6,0,24,0,0,13,0,0,3
10691,1990,0,0,0,16,17,0,0,0,0,0
10692,1990,0,41,0,0,0,17,0,0,0,0
10693,1990,0,0,15,0,0,0,0,0,0,0
10694,1990,17,17,17,17,17,17,17,17,17,17
10695,1990,0,0,0,0,0,0,0,0,0,13
10696,1990,11,12,19,6,16,12,10,13,25,16
10697,1990,25,25,25,25,25,25,25,25,25,25
10698,1990,21,21,21,21,21,21,21,21,21,21
10699,1990,21,21,21,21,21,21,21,21,21,21
10700,1990,0,0,0,0,8,0,22,0,0,0
10701,1990,14,23,0,21,38,9,23,0,20,22
10702,1990,0,0,0,0,0,0,0,0,13,0
10703,1990,0,0,0,0,0,19,0,0,0,0
10704,1990,28,28,28,28,28,28,28,28,28,28
10705,1990,8,8,8,8,8,8,8,8,8,8
10706,1990,22,22,22,22,22,22,22,22,22,22
10707,1990,4,4,4,4,4,4,4,4,4,4
10708,1990,0,0,0,0,0,0,0,0,0,9
10709,1990,25,18,13,24,34,22,21,16,33,14
10710,1990,21,0,10,0,19,0,18,13,0,0
10711,1990,0,0,0,0,0,0,0,0,0,0
10712,1990,0,0,0,0,25,16,34,12,18,19
10713,1990,0,0,0,0,0,0,0,0,0,0
10714,1990,0,10,12,19,8,27,15,13,21,6
10715,1990,14,0,0,0,0,0,0,0,0,0
10716,1990,26,26,26,26,26,26,26,26,26,26
10717,1990,0,0,0,9,0,0,0,0,0,0
10718,1990,18,18,18,18,18,18,18,18,18,18
10719,1990,4,28,10,0,0,29,7,0,0,16
10720,1990,43,43,43,43,43,43,43,43,43,43
10721,1990,0,0,0,0,0,0,0,0,0,0
10722,1990,0,0,0,0,0,0,0,0,0,0
10723,1990,0,0,0,0,0,0,0,15,0,0
10724,1990,0,0,0,0,0,0,0,0,0,0
10725,1990,15,0,15,0,23,0,0,0,0,19
10726,1990,5,0,0,0,0,0,15,0,0,0
10727,1990,32,28,0,11,13,2,17,12,28,10
10728,1990,13,25,16,25,27,20,36,23,16,24
10729,1990,22,22,22,22,22,22,22,22,22,22
10730,1990,0,0,0,0,0,0,0,0,5,0
10731,1990,0,0,0,0,0,0,0,0,0,0
10732,1990,18,31,18,0,0,31,16,26,14,0
10733,1990,0,0,0,0,0,0,0,0,0,0
10734,1990,11,0,0,3,17,15,21,0,12,16
10735,1990,0,0,0,0,0,0,0,0,0,0
10736,1990,0,0,12,0,37,12,0,0,14,0
10737,1990,0,0,0,0,0,0,0,0,0,0
10738,1990,0,0,20,0,0,0,17,31,22,0
10739,1990,11,11,11,11,11,11,11,11,11,11
10740,1990,0,0,0,0,0,0,0,0,0,0
10741,1990,0,0,0,0,15,0,10,0,0,0
10742,1990,11,11,11,11,11,11,11,11,11,11
10743,1990,24,24,24,24,24,24,24,24,24,24
10744,1990,25,11,10,6,38,9,17,7,9,15
10745,1990,8,0,8,0,0,0,0,0,16,0
10746,1990,0,0,0,0,28,0,0,0,0,0
10747,1990,34,0,0,15,9,24,24,27,7,31
10748,1990,0,0,0,0,0,0,0,0,0,0
10749,1990,0,21,3,12,11,28,9,12,29,0
10750,1990,31,20,10,12,13,13,23,19,14,8
10751,1990,0,0,0,13,0,0,18,39,29,0
10752,1990,22,0,8,0,0,0,24,31,19,13
10753,1990,0,0,0,0,0,0,0,0,0,0
10754,1990,0,0,0,0,0,0,0,0,0,0
10755,1990,0,0,0,0,0,0,0,0,0,0
10756,1990,0,0,0,10,0,0,0,0,0,0
10757,1990,11,0,8,21,11,14,15,19,27,7
10758,1990,0,0,0,0,0,21,0,0,0,0
10759,1990,0,0,0,0,0,0,0,0,0,0
10760,1990,0,0,0,0,0,0,5,0,0,0
10761,1990,6,15,0,11,0,23,23,0,0,13
10762,1990,0,9,6,0,16,0,0,0,0,0
10763,1990,0,0,0,0,0,0,0,0,0,0
10764,1990,24,24,24,24,24,24,24,24,24,24
10765,1990,0,0,0,0,0,0,0,0,0,0
10766,1990,7,7,7,7,7,7,7,7,7,7
10767,1990,0,0,0,0,0,17,0,0,0,0
10768,1990,0,0,0,0,0,0,0,0,0,0
10769,1990,0,0,0,0,0,0,0,0,0,0
10770,1990,0,15,0,19,0,0,8,0,0,21
10771,1990,0,0,0,0,0,0,0,0,0,0
10772,1990,0,0,0,36,0,0,0,0,0,22
10773,1990,0,0,0,0,0,0,0,0,0,0
10774,1990,0,0,0,0,0,0,0,0,0,22
10775,1990,15,17,18,15,15,15,15,24,15,15
10776,1990,0,0,0,0,0,0,0,13,0,0
10777,1990,46,17,14,25,11,0,15,19,7,15
10778,1990,0,0,13,0,0,0,0,0,0,0
10779,1990,0,0,0,0,0,0,0,0,0,0
10780,1990,15,15,15,15,15,15,15,15,15,15
10781,1990,17,0,6,24,14,18,3,29,8,12
10782,1990,0,0,0,0,0,0,0,0,0,0
10783,1990,0,0,0,0,0,0,0,0,0,0
10784,1990,14,16,16,0,22,6,11,0,9,8
10785,1990,0,0,0,0,0,0,0,0,0,0
10786,1990,0,0,0,0,0,0,0,0,0,0
10787,1990,0,0,0,0,0,0,0,0,0,0
10788,1990,0,8,23,14,13,10,31,8,19,21
10789,1990,0,0,0,0,13,0,0,0,0,0
10790,1990,29,12,20,23,12,18,15,31,26,23
10791,1990,19,18,23,0,0,0,0,0,0,0
10792,1990,0,16,0,0,20,18,0,22,7,18
10793,1990,12,0,12,0,15,14,13,11,4,0
10794,1990,17,19,20,27,32,24,18,7,22,18
10795,1990,22,26,19,0,41,27,23,19,16,22
10796,1990,15,15,15,15,15,15,15,15,15,15
10797,1990,0,0,0,0,0,0,0,0,0,0
10798,1990,12,3,28,34,11,11,21,6,0,22
10799,1990,0,23,0,0,0,14,17,0,0,10
10800,1990,11,11,11,11,11,11,11,11,11,11
10801,1990,0,0,0,0,0,0,0,0,0,0
10802,1990,6,6,6,6,6,6,6,6,6,6
10803,1990,8,8,8,8,8,8,8,8,8,8
10804,1990,0,19,0,0,34,0,0,0,0,0
10805,1990,36,21,0,20,0,28,18,34,27,0
10806,1990,0,0,0,0,0,0,0,0,0,0
10807,1990,0,0,0,0,0,0,0,0,0,14
10808,1990,0,19,0,8,0,0,0,8,0,0
10809,1990,39,39,39,39,39,39,39,39,39,39
10810,1990,0,0,0,0,0,0,0,0,0,0
10811,1990,21,18,27,11,0,17,9,0,32,0
10812,1990,0,0,0,0,0,0,0,0,0,0
10813,1990,17,17,17,17,17,17,17,17,17,17
10814,1990,0,0,0,0,0,0,0,0,0,0
10815,1990,0,0,0,0,0,0,0,0,0,0
10816,1990,0,0,0,0,0,0,0,0,0,0
10817,1990,0,11,0,0,0,0,0,14,0,0
10818,1990,0,18,0,0,26,0,27,0,0,0
10819,1990,0,0,0,0,0,0,0,0,0,15
10820,1990,0,0,0,0,0,0,12,5,0,0
10821,1990,29,19,34,21,41,20,28,19,16,30
10822,1990,5,0,0,0,0,0,0,13,0,0
10823,1990,14,11,15,16,4,10,13,19,16,4
10824,1990,19,19,19,19,19,19,19,19,19,19
10825,1990,0,0,0,0,0,0,0,12,0,0
10826,1990,5,0,14,10,15,11,0,19,34,14
10827,1990,0,0,0,0,0,0,0,0,0,0
10828,1990,12,12,12,12,12,12,12,12,12,12
10829,1990,0,0,0,0,13,0,22,0,0,0
10830,1990,0,16,12,15,0,0,5,25,23,0
10831,1990,0,12,8,17,0,25,7,0,31,9
10832,1990,29,29,29,29,29,29,29,29,29,29
10833,1990,16,8,16,19,11,18,24,16,40,0
10834,1990,10,0,0,0,0,0,0,0,0,0
10835,1990,0,0,0,0,0,0,0,0,0,0
10836,1990,21,11,18,16,18,16,8,24,9,19
10837,1990,0,0,0,0,0,0,10,0,0,0
10838,1990,24,30,16,11,13,22,21,12,21,30
10839,1990,18,18,18,18,18,18,18,18,18,18
10840,1990,0,0,0,0,0,0,0,0,0,0
10841,1990,0,0,0,0,0,0,8,0,8,5
10842,1990,0,0,0,0,0,0,0,0,5,0
10843,1990,16,0,0,0,0,4,0,4,0,0
10844,1990,0,15,0,0,0,0,0,0,0,0
10845,1990,0,0,0,0,0,0,0,0,0,0
10846,1990,16,16,16,16,16,16,16,16,16,16
10847,1990,24,12,20,0,18,18,13,15,16,16
10848,1990,0,0,0,6,0,6,0,0,0,3
10849,1990,13,0,0,0,0,0,0,0,18,0
10850,1990,0,0,0,0,0,0,0,0,0,0
10851,1990,0,0,0,0,0,0,0,0,0,0
10852,1990,0,0,0,0,0,0,0,0,0,0
10853,1990,0,0,0,0,0,0,0,0,0,0
10854,1990,0,19,6,0,29,8,25,25,18,8
10855,1990,8,8,8,8,8,8,8,23,8,12
10856,1990,0,0,13,0,0,0,0,0,0,0
10857,1990,0,0,0,0,0,0,0,0,0,0
10858,1990,0,0,12,0,0,0,0,0,0,0
10859,1990,16,23,10,24,23,22,36,23,15,14
10860,1990,12,2,0,0,20,0,0,0,0,0
10861,1990,0,39,17,18,12,13,23,7,13,40
10862,1990,13,13,13,13,13,13,13,13,13,13
10863,1990,0,0,0,13,16,0,0,0,0,21
10864,1990,0,0,0,0,0,0,0,0,2,0
10865,1990,0,12,36,0,0,0,0,0,3,0
10866,1990,31,31,31,31,31,31,31,31,31,31
10867,1990,0,0,0,0,0,0,0,0,8,0
10868,1990,0,0,0,0,0,0,0,25,0,0
10869,1990,0,0,0,0,0,0,0,0,17,0
10870,1990,14,17,10,28,26,21,23,14,18,16
10871,1990,0,0,0,0,0,0,0,0,0,0
10872,1990,0,0,0,0,0,0,0,0,0,0
10873,1990,22,0,6,19,30,17,17,19,18,19
10874,1990,13,16,26,28,24,17,32,12,9,25
10875,1990,17,17,17,17,17,17,17,17,17,17
10876,1990,0,0,0,0,0,0,0,0,0,0
10877,1990,27,22,19,21,24,20,26,19,31,14
10878,1990,24,14,24,19,8,13,9,19,34,17
10879,1990,34,34,34,34,34,34,34,34,34,34
10880,1990,0,5,0,0,0,0,0,0,0,15
10881,1990,0,0,0,0,0,0,0,0,0,0
10882,1990,17,29,22,11,10,32,17,19,0,16
10883,1990,0,0,0,0,0,0,0,0,0,0
10884,1990,4,0,0,0,0,0,0,0,0,0
10885,1990,23,20,24,19,25,22,6,17,12,42
10886,1990,0,0,0,9,15,0,21,12,24,0
10887,1990,0,27,0,0,0,0,0,0,0,0
10888,1990,21,10,25,0,0,0,0,2,7,0
10889,1990,0,0,0,0,0,0,0,0,0,0
10890,1990,15,18,21,15,12,34,10,13,17,18
10891,1990,31,31,31,31,31,31,31,31,31,31
10892,1990,17,15,25,35,0,23,18,13,20,20
10893,1990,0,0,0,0,0,0,0,0,0,0
10894,1990,0,16,0,0,0,0,0,0,0,0
10895,1990,13,0,0,15,0,3,0,0,0,4
10896,1990,14,6,22,10,5,17,32,27,10,21
10897,1990,7,0,30,19,0,18,0,40,0,17
10898,1990,19,19,19,19,19,19,19,19,19,19
10899,1990,34,31,39,4,7,36,17,21,21,33
10900,1990,0,0,0,0,0,8,0,0,0,0
10901,1990,16,16,16,16,16,16,16,16,16,16
10902,1990,0,7,0,0,0,22,0,0,18,0
10903,1990,17,25,25,13,39,28,34,30,18,17
10904,1990,18,0,9,0,15,0,0,19,0,0
10905,1990,18,18,18,18,18,18,18,18,18,18
10906,1990,0,0,0,0,0,0,0,0,0,0
10907,1990,0,0,0,0,0,0,0,0,0,0
10908,1990,0,0,0,0,0,0,0,0,0,0
10909,1990,23,10,10,10,10,10,10,10,10,10
10910,1990,4,4,4,4,4,4,4,4,4,4
10911,1990,0,0,0,0,0,0,0,0,12,6
10912,1990,5,5,5,5,5,5,5,5,5,5
10913,1990,24,17,15,24,30,13,40,25,11,13
10914,1990,20,21,6,0,27,2,0,0,0,11
10915,1990,1,1,1,1,1,1,1,1,1,1
10916,1990,15,0,0,0,0,0,0,0,0,0
10918,1990,31,31,31,31,31,31,31,31,31,31
10919,1990,0,14,0,0,0,0,0,0,0,0
10920,1990,0,0,0,0,0,0,0,0,0,0
10921,1990,20,24,6,26,15,15,12,21,9,8
10922,1990,8,0,0,0,0,17,0,0,25,0
10923,1990,19,19,19,19,19,19,19,19,19,19
10924,1990,0,0,0,0,0,0,0,0,0,10
10925,1990,21,21,21,24,21,23,21,21,21,21
10926,1990,23,43,0,0,38,6,0,22,0,0
10927,1990,0,0,0,0,11,0,0,0,0,0
10928,1990,24,18,17,11,15,21,0,26,20,19
10929,1990,0,18,0,0,0,30,19,8,0,0
10930,1990,2,0,0,0,3,0,0,0,0,0
10931,1990,11,11,11,11,11,11,11,11,11,11
10932,1990,12,26,11,18,13,9,16,14,14,11
10933,1990,32,41,0,18,5,0,17,25,10,23
10934,1990,0,0,0,0,0,0,0,0,0,0
10935,1990,27,27,27,27,27,27,27,27,27,27
10936,1990,0,0,0,25,0,0,0,0,0,17
10937,1990,26,26,26,26,26,26,26,26,26,26
10938,1990,0,0,0,0,0,0,0,0,0,0
10939,1990,12,35,21,22,8,12,27,22,17,27
10940,1990,24,19,27,11,18,25,14,0,22,27
10941,1990,0,0,0,0,19,0,25,12,16,0
10942,1990,0,22,0,0,0,5,0,0,0,0
10943,1990,0,0,29,0,0,25,0,13,0,0
10944,1990,0,0,0,0,0,0,0,0,0,0
10946,1990,0,0,0,0,0,0,0,0,0,0
10947,1990,0,12,0,0,0,0,0,0,0,0
10948,1990,0,0,28,0,0,21,9,0,0,0
10949,1990,0,0,0,0,0,16,19,0,0,0
10950,1990,14,14,14,14,14,14,14,14,14,14
10951,1990,8,0,0,33,0,0,26,0,21,0
10952,1990,0,0,0,0,0,11,15,30,31,0
10953,1990,0,0,0,0,0,0,0,0,0,0
10954,1990,0,0,0,0,0,0,0,0,0,0
10955,1990,11,0,10,12,0,18,0,22,0,0
10956,1990,14,17,18,17,6,21,15,14,9,0
10957,1990,12,12,21,12,16,26,17,21,17,11
10958,1990,39,0,23,17,14,12,26,14,9,23
10959,1990,26,23,0,0,17,0,17,15,0,24
10960,1990,19,0,12,21,0,16,13,20,15,4
10961,1990,0,0,22,0,0,0,19,0,0,0
10962,1990,8,24,26,18,6,15,0,24,23,24
10963,1990,0,0,0,0,0,0,0,0,0,0
10964,1990,0,0,0,0,0,0,0,0,0,0
10965,1990,11,0,0,19,0,15,0,16,0,4
10966,1990,14,14,14,14,14,14,14,14,14,14
10967,1990,14,0,12,20,0,0,21,0,0,0
10968,1990,0,0,0,0,0,0,0,0,0,25
10969,1990,10,14,14,7,16,21,12,19,31,16
10970,1990,0,0,0,0,5,0,0,0,0,0
10971,1990,0,0,0,0,0,0,0,0,0,0
10972,1990,0,0,0,12,0,0,0,0,0,0
10973,1990,0,0,0,0,0,0,0,0,0,0
10974,1990,0,0,0,0,0,0,0,0,0,0
10975,1990,0,0,22,5,29,0,7,0,14,9
10976,1990,25,5,16,31,0,0,12,20,24,22
10977,1990,0,0,0,0,0,0,0,0,0,0
10978,1990,0,0,0,0,0,0,0,0,0,0
10979,1990,0,14,0,0,0,0,25,0,14,0
10980,1990,0,0,0,0,0,0,0,0,0,0
10981,1990,13,0,0,0,15,28,18,0,5,0
10982,1990,25,17,17,9,13,14,30,38,15,31
10983,1990,12,17,0,17,0,0,0,0,28,13
10984,1990,11,25,21,22,17,17,27,13,16,7
10985,1990,0,0,0,0,0,0,0,0,0,0
10986,1990,16,0,0,0,0,0,0,0,5,14
10987,1990,0,0,0,0,28,0,11,0,0,0
10988,1990,0,0,13,0,0,0,0,0,0,0
10989,1990,18,18,18,18,18,18,18,18,18,18
10990,1990,15,0,0,0,0,11,0,0,16,0
10991,1990,24,0,0,0,0,0,0,0,0,0
10992,1990,9,7,0,0,21,0,28,20,21,36
10993,1990,0,0,0,0,0,0,0,0,0,0
20001,1990,0,0,0,0,0,0,0,0,0,0
20002,1990,0,0,0,0,0,0,0,0,0,0
20003,1990,0,0,0,0,0,0,0,0,0,0
20004,1990,19,19,19,19,19,19,19,19,19,19
20005,1990,0,0,0,0,0,0,0,0,0,0
20006,1990,0,0,0,3,0,0,4,0,0,0
20007,1990,8,8,17,8,8,8,8,8,8,8
20008,1990,15,15,15,15,15,15,15,15,15,15
20009,1990,20,20,20,20,20,20,20,20,20,20
20010,1990,0,0,0,0,0,0,0,0,0,0
20011,1990,38,38,38,38,38,38,38,38,38,38
20012,1990,0,0,0,0,0,0,0,0,0,0
20013,1990,0,0,0,0,0,0,0,0,0,0
20014,1990,0,0,0,0,0,0,0,0,0,7
20015,1990,2,2,2,2,2,2,2,2,2,2
20016,1990,0,0,21,0,0,0,0,0,0,0
20017,1990,0,0,0,0,0,0,0,0,0,0
20018,1990,0,0,0,0,0,13,0,0,0,0
20019,1990,1,1,1,1,1,1,1,1,1,1
20020,1990,17,17,17,17,17,17,17,17,17,17
20021,1990,0,0,0,0,0,0,0,0,0,0
20022,1990,0,0,0,0,0,0,5,0,0,0
20023,1990,0,0,0,0,0,0,0,0,0,0
20024,1990,0,17,0,17,0,0,0,11,0,0
20025,1990,17,17,17,17,17,17,17,17,17,17
20026,1990,0,0,0,0,0,0,0,0,0,0
20027,1990,33,33,33,33,33,33,33,33,33,33
20028,1990,13,13,13,13,13,13,13,13,13,13
20029,1990,16,24,21,28,17,16,14,10,18,12
20030,1990,0,0,0,0,0,0,0,0,0,0
20031,1990,0,0,0,0,0,0,16,0,14,0
20032,1990,9,9,9,9,9,9,9,9,9,9
20033,1990,26,26,26,26,26,26,26,26,26,26
20034,1990,29,29,29,29,29,29,29,29,29,29
20035,1990,0,0,0,0,0,0,0,0,0,0
20036,1990,7,7,7,7,7,7,7,7,7,7
20037,1990,28,28,28,28,28,28,28,28,28,28
20038,1990,0,0,0,0,0,0,0,0,0,0
20039,1990,17,17,17,17,17,17,17,17,17,17
20040,1990,0,0,0,0,0,0,0,0,0,0
20041,1990,0,0,0,0,0,0,0,0,0,0
20042,1990,13,13,13,13,13,13,13,13,13,13
20043,1990,0,0,0,16,0,0,0,0,0,0
20044,1990,0,0,0,0,0,0,0,0,0,0
20045,1990,19,19,19,19,19,19,19,19,19,19
20046,1990,31,31,31,31,31,31,31,31,31,31
20047,1990,22,22,22,22,22,22,22,22,22,22
20048,1990,0,0,0,0,0,0,0,0,0,0
20049,1990,25,25,25,25,25,25,25,25,25,25
20050,1990,0,0,0,0,0,0,0,0,0,0
20051,1990,0,24,0,0,0,0,9,0,8,9
20052,1990,17,17,17,17,17,17,17,17,17,17
20053,1990,20,20,20,20,20,20,20,20,20,20
20054,1990,7,0,0,0,0,0,0,0,0,0
20055,1990,15,15,15,15,15,15,15,15,15,15
20056,1990,26,26,26,26,26,26,26,26,26,26
20057,1990,0,0,0,0,0,0,0,0,0,0
20058,1990,25,26,0,0,0,0,0,14,5,0
20059,1990,0,0,0,0,0,0,0,0,0,0
20060,1990,6,6,6,6,6,6,6,6,6,6
20061,1990,19,19,19,19,19,19,19,19,19,19
20062,1990,0,0,0,0,0,0,0,0,0,0
20063,1990,19,0,6,0,0,0,16,0,0,0
20064,1990,2,2,2,2,2,2,2,2,2,2
20065,1990,21,21,21,21,21,21,21,21,21,21
20066,1990,15,15,15,15,15,15,15,15,15,15
20067,1990,10,10,10,10,10,10,10,10,10,10
20068,1990,10,10,10,10,10,10,10,10,10,10
20069,1990,20,20,20,20,20,20,20,20,20,20
20070,1990,21,21,21,21,21,21,21,21,21,21
20071,1990,12,12,12,12,12,12,12,12,12,12
20072,1990,0,0,0,0,0,0,0,0,0,0
20073,1990,16,16,16,16,16,16,16,16,16,16
20074,1990,0,0,0,0,0,0,0,0,0,0
20075,1990,0,0,0,0,0,0,0,0,0,0
20076,1990,0,0,0,0,8,0,0,0,0,0
20077,1990,53,53,53,53,53,53,53,53,53,53
20078,1990,0,0,0,0,0,0,0,0,0,0
20079,1990,0,0,0,9,0,0,0,0,0,0
20080,1990,0,0,0,0,0,0,0,0,0,12
20081,1990,21,21,21,21,21,21,21,21,21,21
20082,1990,14,14,14,14,14,14,14,14,14,14
20083,1990,0,0,0,0,0,0,0,0,0,0
20084,1990,20,20,20,20,20,20,20,20,20,20
20085,1990,0,0,0,0,0,0,0,0,0,0
20086,1990,31,31,31,31,31,31,31,31,31,31
